item_id,product_name,product_line,product_group,brand,department,category,sub_category
191,Mystic Oud Eau De Parfum 100Ml (Batch 1641),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
192,Ambre Sandalwood Eau De Toilette 50Ml (Batch 1855),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
193,Savage Jasmin Eau De Parfum 50Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
194,Imperial Jasmin Eau De Toilette 100Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
195,Savage Oud Eau De Parfum 50Ml (Batch 8708),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
196,Rose Oud Eau De Parfum 50Ml (Batch 7894),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
197,Vanilla Sandalwood Eau De Toilette 50Ml (Batch 8570),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
198,Royal Oud Eau De Toilette 50Ml (Batch 4049),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
199,Vanilla Oud Eau De Toilette 50Ml (Batch 6789),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
200,Vanilla Citrus Eau De Parfum 100Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
201,Royal Musk Eau De Toilette 100Ml (Batch 4682),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
202,Mystic Sandalwood Eau De Parfum 100Ml (Batch 8331),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
203,Golden Citrus Eau De Parfum 100Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
204,Savage Jasmin Eau De Toilette 100Ml (Batch 9690),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
205,Tester - Golden Citrus Scent 100Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Promo_Plv,Shower_Gel
206,Savage Oud Eau De Toilette 50Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
207,Golden Jasmin Eau De Parfum 100Ml (Batch 9049),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
208,Velvet Sandalwood Eau De Parfum 100Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
209,Tester - Ambre Sandalwood Scent 100Ml (Batch 2393),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Promo_Plv,Shower_Gel
210,Tester - Vanilla Sandalwood Scent 100Ml (Batch 5797),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Promo_Plv,Shower_Gel
211,Velvet Citrus Eau De Toilette 100Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
212,Mystic Sandalwood Eau De Parfum 100Ml (Batch 7562),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
213,Velvet Jasmin Eau De Toilette 100Ml (Batch 2043),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
214,Tester - Golden Jasmin Scent 100Ml (Batch 7565),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Promo_Plv,Shower_Gel
215,Golden Citrus Eau De Parfum 100Ml (Batch 4214),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
216,Mystic Musk Eau De Parfum 50Ml (Batch 6663),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
217,Savage Citrus Eau De Toilette 50Ml (Batch 8051),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
218,Velvet Oud Eau De Toilette 100Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
219,Royal Sandalwood Eau De Toilette 100Ml (Batch 5689),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
220,Imperial Sandalwood Eau De Toilette 50Ml (Batch 3731),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
221,Savage Oud Eau De Parfum 50Ml (Batch 4886),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
222,Royal Oud Eau De Toilette 100Ml (Batch 4109),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
223,Savage Oud Eau De Toilette 100Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
224,Imperial Jasmin Eau De Parfum 100Ml (Batch 8010),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
225,Royal Citrus Eau De Toilette 50Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
226,Tester - Royal Oud Scent 100Ml (Batch 7365),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Promo_Plv,Shower_Gel
227,Savage Oud Eau De Parfum 50Ml (Batch 4941),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
228,Tester - Rose Jasmin Scent 100Ml (Batch 7535),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Promo_Plv,Shower_Gel
229,Tester - Royal Oud Scent 100Ml (Batch 9599),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Promo_Plv,Shower_Gel
230,Mystic Musk Eau De Toilette 100Ml (Batch 8169),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
231,Imperial Jasmin Eau De Parfum 100Ml (Batch 2668),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
232,Royal Musk Eau De Toilette 50Ml (Batch 5287),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
233,Velvet Citrus Eau De Toilette 50Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
234,Savage Musk Eau De Parfum 100Ml (Batch 3853),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
235,Mystic Musk Eau De Parfum 50Ml (Batch 6870),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
236,Mystic Citrus Eau De Toilette 100Ml (Batch 7298),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
237,Vanilla Jasmin Eau De Parfum 50Ml (Batch 7441),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
238,Royal Citrus Eau De Toilette 50Ml (Batch 5587),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
239,Mystic Sandalwood Eau De Parfum 100Ml (Batch 3711),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
240,Mystic Jasmin Eau De Toilette 50Ml (Batch 1406),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
241,Savage Citrus Eau De Parfum 100Ml (Batch 1845),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
242,Tester - Vanilla Oud Scent 100Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Promo_Plv,Shower_Gel
243,Ambre Jasmin Eau De Toilette 50Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
244,Savage Citrus Eau De Toilette 50Ml (Batch 1061),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
245,Imperial Citrus Eau De Parfum 50Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
246,Golden Sandalwood Eau De Toilette 100Ml (Batch 1272),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
247,Ambre Sandalwood Eau De Toilette 100Ml (Batch 6502),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
248,Ambre Musk Eau De Parfum 50Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
249,Velvet Oud Eau De Toilette 50Ml (Batch 6505),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
250,Ambre Citrus Eau De Parfum 100Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
251,Savage Sandalwood Eau De Parfum 100Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
252,Imperial Musk Eau De Toilette 100Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
253,Tester - Royal Oud Scent 100Ml (Batch 4538),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Promo_Plv,Shower_Gel
254,Vanilla Oud Eau De Toilette 50Ml (Batch 3547),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
255,Velvet Musk Eau De Toilette 50Ml (Batch 8119),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
256,Ambre Jasmin Eau De Toilette 50Ml (Batch 2399),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
257,Golden Sandalwood Eau De Parfum 50Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
258,Vanilla Oud Eau De Toilette 50Ml (Batch 2888),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
259,Rose Musk Eau De Parfum 100Ml (Batch 4633),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
260,Ambre Citrus Eau De Toilette 100Ml (Batch 4493),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
261,Savage Sandalwood Eau De Toilette 100Ml (Batch 3965),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
262,Golden Jasmin Eau De Toilette 100Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
263,Savage Sandalwood Eau De Parfum 100Ml (Batch 6759),Noir Series 32,Prestige Global Alliance,Beck London,Body Care,Product Testers,Sampling_Vial
264,Royal Oud Eau De Toilette 50Ml (Batch 5533),Noir Series 32,Prestige Global Alliance,Beck London,Body Care,Product Testers,Sampling_Vial
265,Vanilla Musk Eau De Parfum 50Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
266,Mystic Citrus Eau De Parfum 100Ml (Batch 5756),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
267,Tester - Royal Sandalwood Scent 100Ml,Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Promo_Plv,Shower_Gel
268,Imperial Oud Eau De Parfum 50Ml (Batch 6580),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
269,Mystic Musk Eau De Parfum 50Ml (Batch 9553),Private Blend 33,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
270,Royal Citrus Eau De Parfum 100Ml,Private Blend 33,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
271,Imperial Sandalwood Eau De Toilette 100Ml (Batch 6707),Private Blend 33,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
272,Royal Oud Eau De Toilette 50Ml (Batch 6922),Private Blend 33,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
273,Ambre Sandalwood Eau De Toilette 100Ml (Batch 4898),Oud Intense 34,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Counter_Display
274,Ambre Sandalwood Eau De Parfum 50Ml,Private Blend 33,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
275,Tester - Vanilla Jasmin Scent 100Ml,Private Blend 33,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Parfum
276,Royal Oud Eau De Parfum 50Ml,Private Blend 33,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
277,Velvet Jasmin Eau De Parfum 50Ml,Gold Collection 35,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Counter_Display
278,Royal Jasmin Eau De Parfum 50Ml,Private Blend 33,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
279,Royal Jasmin Eau De Toilette 50Ml,Gold Collection 36,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
280,Royal Citrus Eau De Parfum 100Ml (Batch 6817),Gold Collection 36,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
281,Golden Oud Eau De Parfum 50Ml (Batch 5284),Gold Collection 36,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
282,Imperial Jasmin Eau De Toilette 100Ml (Batch 5566),Gold Collection 36,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
283,Rose Musk Eau De Toilette 50Ml (Batch 4918),Gold Collection 37,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
284,Ambre Citrus Eau De Toilette 100Ml (Batch 6036),Private Blend 33,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
285,Mystic Musk Eau De Toilette 50Ml,Gold Collection 37,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
286,Mystic Oud Eau De Toilette 100Ml,Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
287,Golden Sandalwood Eau De Toilette 100Ml (Batch 4499),Gold Collection 37,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
288,Golden Oud Eau De Toilette 50Ml (Batch 1621),Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
289,Savage Sandalwood Eau De Toilette 100Ml (Batch 9986),Gold Collection 37,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
290,Velvet Sandalwood Eau De Parfum 100Ml (Batch 4316),Gold Collection 37,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
291,Savage Citrus Eau De Toilette 50Ml (Batch 5489),Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
292,Savage Oud Eau De Toilette 100Ml (Batch 2529),Gold Collection 37,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
293,Imperial Citrus Eau De Toilette 100Ml (Batch 3437),Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
294,Golden Musk Eau De Parfum 50Ml,Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
295,Golden Sandalwood Eau De Parfum 100Ml,Private Blend 17,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
296,Velvet Oud Eau De Parfum 50Ml (Batch 7782),Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
297,Royal Oud Eau De Parfum 100Ml (Batch 7364),Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
298,Rose Citrus Eau De Toilette 50Ml,Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
299,Mystic Oud Eau De Parfum 50Ml,Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
300,Velvet Sandalwood Eau De Toilette 50Ml,Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
301,Mystic Sandalwood Eau De Parfum 100Ml (Batch 3590),Oud Intense 29,Prestige Global Alliance,Atelier Perez,Body Care,Product Testers,Shower_Gel
302,Royal Sandalwood Eau De Toilette 100Ml (Batch 6194),Private Blend 17,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
303,Tester - Savage Oud Scent 100Ml (Batch 1791),Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Parfum
304,Imperial Citrus Eau De Toilette 50Ml (Batch 3581),Private Blend 17,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
305,Ambre Oud Eau De Parfum 50Ml,Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
306,Tester - Imperial Musk Scent 100Ml,Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Parfum
307,Tester - Mystic Jasmin Scent 100Ml (Batch 2818),Private Blend 17,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
308,Savage Sandalwood Eau De Toilette 100Ml (Batch 5372),Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
309,Imperial Oud Eau De Parfum 100Ml (Batch 7291),Private Blend 17,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
310,Tester - Ambre Oud Scent 100Ml (Batch 3173),Private Blend 17,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
311,Savage Citrus Eau De Toilette 100Ml (Batch 4265),Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
312,Tester - Velvet Musk Scent 100Ml (Batch 6414),Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Parfum
313,Royal Jasmin Eau De Parfum 50Ml (Batch 5784),Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
314,Rose Jasmin Eau De Toilette 50Ml (Batch 7863),Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
315,Velvet Oud Eau De Parfum 50Ml (Batch 2045),Private Blend 17,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
316,Ambre Jasmin Eau De Parfum 100Ml,Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
317,Imperial Citrus Eau De Parfum 100Ml (Batch 2194),Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
318,Mystic Citrus Eau De Toilette 100Ml (Batch 6995),Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
319,Royal Jasmin Eau De Parfum 50Ml (Batch 6757),Velvet Petals 38,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
320,Ambre Musk Eau De Parfum 100Ml,Private Blend 39,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
321,Rose Citrus Eau De Toilette 100Ml (Batch 4325),Velvet Petals 40,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
322,Savage Jasmin Eau De Toilette 50Ml (Batch 1294),Velvet Petals 40,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
323,Vanilla Jasmin Eau De Parfum 50Ml (Batch 1241),Private Blend 39,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
324,Vanilla Musk Eau De Toilette 100Ml (Batch 1946),Velvet Petals 40,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
325,Vanilla Citrus Eau De Parfum 100Ml (Batch 6317),Private Blend 39,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
326,Savage Oud Eau De Parfum 100Ml,Velvet Petals 40,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
327,Royal Musk Eau De Toilette 100Ml (Batch 2470),Private Blend 39,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
328,Ambre Musk Eau De Parfum 50Ml (Batch 5986),Velvet Petals 40,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
329,Mystic Sandalwood Eau De Toilette 100Ml,Velvet Petals 40,Prestige Global Alliance,Beck London,Body Care,Product Testers,Eau_De_Parfum
330,Tester - Rose Jasmin Scent 100Ml (Batch 2351),Private Blend 39,Prestige Global Alliance,Beck London,Body Care,Promo_Plv,Eau_De_Toilette
